縣市,名稱,電話,地址,立案時間
高雄市,林森兒童課後照顧服務中心,(07)338-6911,高雄市前鎮區林森三路33-7號、33-9號,103/04/29
高雄市,欣倫兒童課後照顧服務中心,(07)717-3650,高雄市前鎮區瑞華街2號1、2、3、4樓,101/11/15
高雄市,小楊彬兒童課後照顧服務中心,(07)537-7499,高雄市前鎮區一心二路45號4樓之1,101/09/18
高雄市,碧優廷兒童課後照顧服務中心,(07)713-1468,高雄市前鎮區福祥街10巷1號,105/01/04
高雄市,松柏兒童課後照顧服務中心,(07)821-3388,高雄市前鎮區南衙路40巷31號1樓,110/09/28
高雄市,愷正兒童課後照顧服務中心,(07)397-1798,高雄市三民區大豐二路61號 1、2樓,103/04/28
高雄市,來來兒童課後照顧服務中心,(07)384-5175,高雄市三民區慶雲街45號2樓 ,103/04/09
高雄市,青青兒童課後照顧服務中心,(07)381-3743,高雄市三民區建武路230號1、2樓,103/05/13
高雄市,小福星兒童課後照顧服務中心,(07)395-9237,高雄市三民區壽昌路170號1、2、3、4樓,103/04/09
高雄市,財團法人私立高雄醫學大學附設高雄市私立高醫兒童課後照顧服務中心,(07)312-1101分機2386,高雄市三民區自忠街78號1、2樓,103/04/16
高雄市,禾哥兒童課後照顧服務中心,(07)347-3718,高雄市三民區鼎金後路119號1、2樓,103/04/11
高雄市,御象兒童課後照顧服務中心,(07)389-7136,高雄市三民區昌富街69號1、2樓,103/04/15
高雄市,下課後兒童課後照顧服務中心,(07)201-3813,高雄市三民區建國三路218巷2號2、3樓,103/04/03
高雄市,中友兒童課後照顧服務中心,(07)392-2423,高雄市三民區大昌一路165號1、2、3樓,103/04/11
高雄市,小專家兒童課後照顧服務中心,(07)386-8486,高雄市三民區九如一路280號3、4樓,103/05/15
高雄市,慧橋兒童課後照顧服務中心,(07)310-7233,高雄市三民區鼎金後路520號1、2、3、4樓,103/05/15
高雄市,奕城兒童課後照顧服務中心,(07)387-7879,高雄市三民區覺民路334號1、2、3、4樓,102/12/05
高雄市,皇家劍橋兒童課後照顧服務中心,(07)310-4320,高雄市三民區鼎金後路526號1、2、3、4樓,103/04/11
高雄市,愷育兒童課後照顧服務中心,(07)384-1588,高雄市三民區永年街132號1、2、3、4樓,103/01/24
高雄市,新真善美兒童課後照顧服務中心,(07)310-5918,高雄市三民區鼎強街243號1、2、3、4樓,103/04/10
高雄市,愷立兒童課後照顧服務中心,(07)385-0642,高雄市三民區大豐二路69號1、2、3、4樓,103/02/06
高雄市,陽明優仕兒童課後照顧服務中心,(07)383-0800,高雄市三民區義華路280號1、2、3、4樓、282號1、2、3、4樓,103/04/15
高雄市,新學人兒童課後照顧服務中心,(07)390-7958,高雄市三民區義德路105號1、2、3、4樓,103/01/17
高雄市,培倫兒童課後照顧服務中心,(07)383-3842,高雄市三民區莊敬路174號1、2樓,103/04/03
高雄市,吉的堡網路科技股份有限公司附設兒童課後照顧服務中心,(07)380-5959,高雄市三民區九如一路276號2樓,102/11/18
高雄市,童年兒童課後照顧服務中心,(07)384-3532,高雄市三民區光武路112號1、2、3、4樓、114號1、2、3、4樓,103/04/11
高雄市,大英兒童課後照顧服務中心,(07)321-0607, 高雄市三民區十全一路38號1-3樓、40號1-3樓,103/06/12
高雄市,揚名兒童課後照顧服務中心,(07)392-1888,高雄市三民區義仁街35號1、2、3樓,103/12/24
高雄市,杏冠兒童課後照顧服務中心,(07)363-9738,高雄市楠梓區德民路442號1、2樓,103/04/21
高雄市,杏馨兒童課後照顧服務中心,(07)363-2777,高雄市楠梓區樂群路82號、84號1、2樓,103/04/24
高雄市,福慧兒童課後照顧服務中心,(07)368-2018,高雄市楠梓區壽民路79號1樓,103/04/29
高雄市,倍能思兒童課後照顧服務中心,(07)361-6209,高雄市楠梓區樂群路239號1樓、239之2號2樓,103/04/16
高雄市,乖寶貝兒童課後照顧服務中心,(07)352-3680,高雄市楠梓區清安街2號4樓,103/04/10
高雄市,小牛頓兒童課後照顧服務中心,(07)354-1331,高雄市楠梓區鳳楠路230巷69號1、2、3、4樓,103/04/18
高雄市,右昌麥米倫兒童課後照顧服務中心,(07)362-5001,高雄市楠梓區萬昌街108之2號1、2、3、4樓,103/04/25
高雄市,高材生兒童課後照顧服務中心,(07)353-0085,高雄市楠梓區清安街57號1、2、3、4樓、63號1、2、3、4樓,103/04/10
高雄市,愛吉兒兒童課後照顧服務中心,(07)354-2060,高雄市楠梓區楠梓路269巷2號3、4樓,103/04/08
高雄市,喬伊思兒童課後照顧服務中心,(07)364-2189,高雄市楠梓區加昌路729巷60號1、2樓,103/04/25
高雄市,威廉兒童課後照顧服務中心,(07)352-1580、352-0636,高雄市楠梓區楠梓路307號1、2、3、4樓,103/04/11
高雄市,百立兒童課後照顧服務中心,(07)363-3255,高雄市楠梓區壽豐路345號1樓,103/04/28
高雄市,浩育兒童課後照顧服務中心,(07)358-1650,高雄市楠梓區土庫二路66-1號2、3、4樓,103/04/21
高雄市,普立兹兒童課後照顧服務中心,(07)355-0577,高雄市楠梓區楠陽路79號2、3、4樓,103/04/16
高雄市,尚學兒童課後照顧服務中心,(07)364-6570,高雄市楠梓區軍校路880巷38號1、2、3樓,101/09/14
高雄市,雙爵兒童課後照顧服務中心,(07)354-3033,高雄市楠梓區玉田街49號1、2、3、4樓,102/11/08
高雄市,學園兒童課後照顧服務中心,(07)591-7293,高雄市楠梓區藍田路218號,107/11/20
高雄市,育正兒童課後照顧服務中心,(07)365-0912,高雄市楠梓區後昌路105巷57號1、2、3、4樓,109/03/26
高雄市,中鋼兒童課後照顧服務中心,(07)811-1831,高雄市小港區平和十路52號1、2樓,103/03/28
高雄市,小狀元兒童課後照顧服務中心,(07)806-3836,高雄市小港區華盛街71號1、2樓,103/03/24
高雄市,高松兒童課後照顧服務中心,(07)803-3276,高雄市小港區山田路87、89、91號1、2樓,102/12/10
高雄市,百家兒童課後照顧服務中心,(07)805-3078,高雄市小港區立群路23號1、2樓,103/03/26
高雄市,文心兒童課後照顧服務中心,(07)791-4489、791-3855,高雄市小港區桂華街466號1-3樓、桂文街185號1、2、3樓,103/03/28
高雄市,上芝兒童課後照顧服務中心,(07)806-5533,高雄市小港區華盛街76巷46號1、2樓、48號1樓,103/01/22
高雄市,正一兒童課後照顧服務中心,(07)801-1823,高雄市小港區二苓路133巷20號1、2樓,102/12/06
高雄市,子信兒童課後照顧服務中心,(07)802-7515,高雄市小港區漢民路735號2樓,103/01/20
高雄市,美地兒童課後照顧服務中心,(07)793-2626,高雄市小港區孔鳳路340號1、2樓,103/04/03
高雄市,捷智兒童課後照顧服務中心,(07)813-1990,高雄市小港區平和東路65號1樓,102/12/25
高雄市,真愛龍之堡兒童課後照顧服務中心,(07)791-3341,高雄市小港區孔鳳路204號1、2、3、4樓,103/02/06
高雄市,小神童兒童課後照顧服務中心,(07)793-4269,高雄市小港區桂華街382號1、2樓,103/03/31
高雄市,宏軒兒童課後照顧服務中心,(07)807-0927,高雄市小港區宏文路122號1、2樓,102/12/06
高雄市,立智兒童課後照顧服務中心,(07)807-0066,高雄市小港區宏文路57號1、2、3樓,102/12/04
高雄市,子瑋兒童課後照顧服務中心,(07)802-2676,高雄市小港區水秀路386號1、2、3、4樓,103/03/28
高雄市,華漢兒童課後照顧服務中心,(07)803-9665,高雄市小港區華盛街56號1、2、3樓,103/01/22
高雄市,符氏兒童課後照顧服務中心,(07)815-3815,高雄市小港區平和南路226號1、2樓,102/11/04
高雄市,幼新兒童課後照顧服務中心,(07)813-6797,高雄市小港區崇明街88號1樓,102/12/10
高雄市,百事得兒童課後照顧服務中心,(07)801-0455,高雄市小港區漢民路638號1、2、3樓,102/12/04
高雄市,資優生兒童課後照顧服務中心,(07)791-5840,高雄市小港區桂陽路37號1、2、3樓,102/12/05
高雄市,名軒兒童課後照顧服務中心,(07)807-0431,高雄市小港區華山路211號2、3、4樓,103/02/25
高雄市,傑立克兒童課後照顧服務中心,(07)806-5188,高雄市小港區宏文路80號1、2、3、4樓,102/12/04
高雄市,大林兒童課後照顧服務中心,(07)871-5191,高雄市小港區鳳林路2巷16號1、2、3、4樓,102/12/19
高雄市,捷升兒童課後照顧服務中心,(07)812-6795,高雄市小港區平和南路136-3號1、2、3、4樓,103/02/11
高雄市,佑昇兒童課後照顧服務中心,(07)801-0152,高雄市小港區大鵬路162號1、2、3、4樓,102/12/19
高雄市,教育之心兒童課後照顧服務中心,(07)793-0110,高雄市小港區桂華街126號1、2樓,103/01/27
高雄市,二苓兒童課後照顧服務中心,(07)803-1841,高雄市小港區漢民路188巷10號1、2、3、4樓,103/03/24
高雄市,青華兒童課後照顧服務中心,(07)791-9080,高雄市小港區明義街23號1、2、3樓,106/03/30
高雄市,賢德兒童課後照顧服務中心,(07)342-2752,高雄市左營區自由四路485號 1樓、485-1號2樓,103/05/01
高雄市,盧森堡兒童課後照顧服務中心,(07)343-3920,高雄市左營區華夏路1017號1樓,103/04/29
高雄市,小東翰兒童課後照顧服務中心,(07)349-0305,高雄市左營區自由四路166號1、2、3、 4樓,103/04/09
高雄市,成大自由兒童課後照顧服務中心,(07)556-5869,高雄市左營區自由二路57號1、2、3樓、59號1、2、3樓,103/04/29
高雄市,成大福山兒童課後照顧服務中心,(07)341-1637 ,高雄市左營區文恩路16號1、2、3、4樓,103/04/21
高雄市,恆欣兒童課後照顧服務中心,(07)581-0766,高雄市左營區先勝路56號1、2、4樓,103/04/25
高雄市,智橋兒童課後照顧服務中心,(07)349-6789,高雄市左營區文學路177號1、2、3樓,103/04/24
高雄市,冠捷兒童課後照顧服務中心,(07)359-0331,高雄市左營區文川路28號1、2、3樓,102/10/14
高雄市,戴萌兒童課後照顧服務中心,(07)350-0758,高雄市左營區文川路50號1、2樓,103/04/25
高雄市,歐美兒童課後照顧服務中心,(07)553-7981,高雄市左營區華夏路221號2、3樓,103/04/21
高雄市,善牟兒童課後照顧服務中心,(07)588-4363,高雄市左營區店仔頂路13-1號1、2、3樓,102/08/06
高雄市,新瑞兒童課後照顧服務中心,(07)345-2626,高雄市左營區政德路597號2樓,103/04/21
高雄市,智學兒童課後照顧服務中心,(07)557-0808,高雄市左營區富國路470號2、3樓,103/02/21
高雄市,啟瀚兒童課後照顧服務中心,(07)345-7172,高雄市左營區文瑞路39、41號1、2樓,101/11/08
高雄市,孟儒兒童課後照顧服務中心,(07)341-1260,高雄市左營區重立路264號1、2、3、4樓,102/05/24
高雄市,耶加兒童課後照顧服務中心,(07)348-7889,高雄市左營區文府路488號1、2、3樓,103/03/31
高雄市,樂獅兒童課後照顧服務中心,(07)345-3220,高雄市左營區文府路472號1、2、3、4樓,103/05/01
高雄市,明師兒童課後照顧服務中心,(07)350-5204,高雄市左營區重信路190號1、2、3、4樓,105/08/02
高雄市,成大新民兒童課後照顧服務中心,(07)348-0333,高雄市左營區自由三路481號1、2、3、4樓,107/03/09
高雄市,優群兒童課後照顧服務中心,(07)588-3888,高雄市左營區新庄仔路814號1、2、3樓,110/07/29
高雄市,永仁兒童課後照顧服務中心,(07)375-6080,高雄市仁武區永新六街1號1、2、3樓、3號1、2樓,102/11/28
高雄市,金采兒童課後照顧服務中心,(07)375-6307,高雄市仁武區永新六街11號1、2、3、4樓,103/01/06
高雄市,愛尼克獅兒童課後照顧服務中心,(07)375-2836,高雄市仁武區澄信街120巷22號1、2樓,109/08/07
高雄市,托福兒童課後照顧服務中心,(07)351-6688,高雄市大社區金龍路46巷19-14號1、2、3、4樓,103/01/22
高雄市,高超兒童課後照顧服務中心,(07)353-1529, 高雄市大社區大社路30之37號1、2、3、4樓,102/11/21
高雄市,育達兒童課後照顧服務中心,(07)352-2295,高雄市大社區大新路22號1、2、3、4樓,103/02/04
高雄市,溫馨園兒童課後照顧服務中心,(07)623-1770,高雄市岡山區大仁南路86號1、2、3、4樓,103/01/22
高雄市,咕咕村兒童課後照顧服務中心,(07)621-7343,高雄市岡山區碧紅街138號1、2樓,102/12/26
高雄市,柏喬兒童課後照顧服務中心,(07)621-7855,高雄市岡山區公園東路13-1號1、2、3樓,103/01/17
高雄市,高靖兒童課後照顧服務中心,(07)622-9486,高雄市岡山區大仁北路258號1、2、3、4樓,102/12/11
高雄市,華崗兒童課後照顧服務中心,(07)628-4792,高雄市岡山區拕子中街25號1、2、3、4樓,103/02/24
高雄市,史丹佛兒童課後照顧服務中心,(07)622-4789,高雄市岡山區竹圍北街72巷43號1、2、3樓,102/08/14
高雄市,親民兒童課後照顧服務中心,(07)623-6090,高雄市岡山區竹圍北街82號1、2樓,103/03/31
高雄市,凱登兒童課後照顧服務中心,(07)625-0026,高雄市岡山區柳橋西路62-11號1、2、3、4樓,104/02/04
高雄市,博克萊兒童課後照顧服務中心,(07)621-9881,高雄市岡山區華園路99號1、2樓,109/08/20
高雄市,時代兒童課後照顧服務中心,(07)625-3977,高雄市岡山區民族路105號1、2、3、4樓,110/01/27
高雄市,東旭兒童課後照顧服務中心,(07)697-8451,高雄市路竹區國昌路86巷10號1樓,103/03/24
高雄市,揚志兒童課後照顧服務中心,(07)697-0091,高雄市路竹區中和街278號1、2、3樓,103/03/26
高雄市,碧玉兒童課後照顧服務中心,(07)607-1315,高雄市路竹區中和街6號1樓,103/04/03
高雄市,睿恩兒童課後照顧服務中心,(07)631-6966,高雄市阿蓮區忠孝路50號1樓,107/01/03
高雄市,加福兒童課後照顧服務中心,(07)631-9906,高雄市阿蓮區成功街180巷30號1、2、3樓,107/11/07
高雄市,橋森兒童課後照顧服務中心,(07)616-2742,高雄市燕巢區中民路347號1、2、3樓,103/05/12
高雄市,宏欣兒童課後照顧服務中心,(07)616-9406,高雄市燕巢區安北路217號1、2、3樓,103/05/12
高雄市,文華兒童課後照顧服務中心,(07)613-1289,高雄市橋頭區德松路2-17號1、2、3、4樓,103/01/17
高雄市,華蔚兒童課後照顧服務中心,(07)611-6676,高雄市橋頭區成功南路192號1、2、3、4樓,103/03/28
高雄市,首輔兒童課後照顧服務中心,(07)613-1877,高雄市橋頭區新興路91號2、3樓,103/01/20
高雄市,諾貝爾兒童課後照顧服務中心,(07)613-1685,高雄市橋頭區美德街142號1、2、3樓,102/12/04
高雄市,加又百兒童課後照顧服務中心,(07)612-0662, 高雄市橋頭區白樹路191號1、2、3樓,102/01/22
高雄市,李嵩企業股份有限公司附設高雄市私立優等生兒童課後照顧服務中心,(07)611-0000,高雄市橋頭區民主街8號1、2、3、4樓,103/05/12
高雄市,喬智兒童課後照顧服務中心,(07)612-5010,高雄市橋頭區仕豐路61號3、4樓,107/05/01
高雄市,鹿鹿Fun學兒童課後照顧服務中心,(07)611-2554,高雄市橋頭區橋頭路43號1、2樓,109/04/27
高雄市,優加利兒童課後照顧服務中心,(07)610-5051,高雄市梓官區平安街39巷8號1、2樓,102/12/19
高雄市,喬壹兒童課後照顧服務中心,(07)617-6616,高雄市梓官區平等路194號1、2樓,103/04/11
高雄市,互動兒童課後照顧服務中心,(07)610-9818,高雄市梓官區赤崁南路142-3號1、2、3樓,104/03/19
高雄市,倍思特兒童課後照顧服務中心,(07)617-6620,高雄市梓官區港五街61號1、2、3樓,107/11/20
高雄市,博升兒童課後照顧服務中心,(07)691-6087,高雄市永安區永華路15號2樓,103/10/28
高雄市,佳聲兒童課後照顧服務中心,(07)792-2868,高雄市鳳山區南華一路82巷17號1、2、3、4樓,103/03/25
高雄市,威爾頓兒童課後照顧服務中心,(07)710-3339,高雄市鳳山區瑞竹路140巷28號3樓,102/10/03
高雄市,立群兒童課後照顧服務中心,(07)765-9171,高雄市鳳山區新富路226號1、2樓,102/06/21
高雄市,亞卓兒童課後照顧服務中心,(07)766-5698,高雄市鳳山區新富路228巷12號1、2樓,103/04/17
高雄市,賀聖兒童課後照顧服務中心,(07)780-9056,高雄市鳳山區文衡路354號3樓,103/04/17
高雄市,好學生兒童課後照顧服務中心,(07)719-6077,高雄市鳳山區瑞興路369巷9號1、2樓,102/10/03
高雄市,百育兒童課後照顧服務中心,(07)766-3800,高雄市鳳山區海洋一路60巷68號1、2樓,103/04/17
高雄市,掄元兒童課後照顧服務中心,(07)812-3708,高雄市鳳山區福德街142號1、2、3、4樓,103/02/18
高雄市,培育兒童課後照顧服務中心,(07)766-8211,高雄市鳳山區南京路187號1、2、3樓.189號1、2、3樓,102/08/30
高雄市,新博學兒童課後照顧服務中心,(07)710-6010,高雄市鳳山區曹公路43號1、2、3樓,103/04/03
高雄市,冠智兒童課後照顧服務中心,(07)792-6922,高雄市鳳山區鳳燕二街117號2、3樓,103/04/17
高雄市,蕎笙兒童課後照顧服務中心,(07)782-9579,高雄市鳳東路548號1、2樓、550號1、2樓,103/01/22
高雄市,親親兒童課後照顧服務中心,(07)766-4001,高雄市鳳山區新康街77號3樓,102/09/06
高雄市,福幼兒童課後照顧服務中心,(07)746-6048,高雄市鳳山區平等路68號1樓,103/04/02
高雄市,心苗兒童課後照顧服務中心,(07)796-1502,高雄市鳳山區鳳甲路58號1、2、3、4樓,102/03/11
高雄市,成大鳳甲兒童課後照顧服務中心,(07)765-0511,高雄市鳳山區新康街382號2、3樓,102/07/18
高雄市,成大新富兒童課後照顧服務中心,(07)766-8655,高雄市鳳山區新強路220巷19號2樓、21號1、2樓,102/07/19
高雄市,忠信兒童課後照顧服務中心,(07)703-8382,高雄市鳳山區埤頂街1號1-4樓,102/07/31
高雄市,恩典兒童課後照顧服務中心,(07)781-2201,高雄市鳳山區鳳東路399號1、2、3、4樓 、鳳東路397號1樓,102/08/05
高雄市,新米倫兒童課後照顧服務中心,(07)761-2255(蔡老師),高雄市鳳山區保泰路300號3樓,102/09/24
高雄市,美爾頓兒童課後照顧服務中心,(07)724-0465、751-2441,高雄市鳳山區林森路267號1、2、3樓,102/10/17
高雄市,俹俹兒童課後照顧服務中心,(07)763-2285,高雄市鳳山區南京路226巷1號1、2樓,102/11/01
高雄市,威斯頓兒童課後照顧服務中心,(07)740-8666,高雄市鳳山區瑞興路150號1、2、3、4樓,102/11/07
高雄市,成大青年兒童課後照顧服務中心,(07)790-1617,高雄市鳳山區光復路一段162巷68號1、2樓、70號1、2樓,103/04/17
高雄市,博聖兒童課後照顧服務中心,(07)765-8386,高雄市鳳山區新強路263號1、2、3樓、265號1、2、3樓,103/04/15
高雄市,優質童心園兒童課後照顧服務中心,(07)822-0267,高雄市鳳山區南正一路50號1、2、3樓,103/10/06
高雄市,威爾森文教事業股份有限公司附設高雄市私立新仁慈兒童課後照顧服務中心,(07)703-9084,高雄市鳳山區中山東路332-1號,104/06/18
高雄市,奧林匹克兒童課後照顧服務中心,(07)702-5788,高雄市鳳山區工協街11號1、2樓,105/09/07
高雄市,螢火蟲兒童課後照顧服務中心,(07)792-5518,高雄市鳳山區過勇路266號1、2、3、4樓,105/10/12
高雄市,米倫兒童課後照顧服務中心,(07)761-2255,高雄市鳳山區善志街82號1、2、3樓,106/01/12
高雄市,高鳳兒童課後照顧服務中心,(07)796-9881,高雄市鳳山區高鳳一路8號1、2、3樓,106/03/07
高雄市,大樹兒童課後照顧服務中心,(07)740-8964,高雄市鳳山區文化路45-3號1、2樓,108/09/05
高雄市,成大文德兒童課後照顧服務中心,(07)780-3833,高雄市鳳山區文衡路348號1、2、3樓,108/11/28
高雄市,文山兒童課後照顧服務中心,(07)733-3116,高雄市鳳山區文龍東路328號1、2、3、4樓,108/12/05
高雄市,小哈波兒童課後照顧服務中心,(07)703-1527,高雄市大寮區崇仁街185號1、2樓,102/09/02
高雄市,李嵩企業股份有限公司附設高雄市私立天下兒童課後照顧服務中心,(07)781-2688,高雄市大寮區鳳林三路505號1、2、3樓、505-1號1、2樓、505-2號1、2、3、4樓,103/01/17
高雄市,明昇兒童課後照顧服務中心,(07)701-9818,高雄市大寮區民安街205號1、2、3、4樓,103/01/10
高雄市,正強兒童課後照顧服務中心,(07)783-3761,高雄市大寮區山頂路205、207號1、2樓,103/01/15
高雄市,新培育兒童課後照顧服務中心,(07)786-6108,高雄市大寮區力行路150巷16號B棟1、2、3樓,102/11/27
高雄市,恆昇兒童課後照顧服務中心,(07)701-9833,高雄市大寮區民義街45號3、4樓,103/01/10
高雄市,天下山頂兒童課後照顧服務中心,(07)781-2699,高雄市大寮區山頂路176號1、2、3、4樓、新強街2號1樓,102/12/24
高雄市,龍婕兒童課後照顧服務中心,(07)646-4823,高雄市大寮區鳳林路四段551號1、2、3、4樓,102/08/23
高雄市,優等生捷登兒童課後照顧服務中心,(07)781-3234,高雄市大寮區萬丹路521號1、2、3、4樓,102/07/16
高雄市,宸碩兒童課後照顧服務中心,(07)703-5177,高雄市大寮區四維路307之1號1、2、3、4樓,102/07/22
高雄市,新育兒童課後照顧服務中心,(07)786-6106,高雄市大寮區力行路142號1樓,108/11/18
高雄市,亮晶晶兒童課後照顧服務中心,(07)643-1301,高雄市林園區仁愛路341號1、2、3樓,103/04/17
高雄市,華莘兒童課後照顧服務中心,(07)643-8505,高雄市林園區清水岩路81號1、2樓,103/03/27
高雄市,橘子園兒童課後照顧服務中心,(07)645-2005,高雄市林園區仁愛路216巷36號1樓,103/02/18
高雄市,第一兒童課後照顧服務中心,(07)642-5215,高雄市林園區林園北路365巷1弄2號1、2、3、4樓,103/01/24
高雄市,林幼兒童課後照顧服務中心,(07)641-3577,高雄市林園區林內路70巷88-1號2樓及夾層,103/04/17
高雄市,仁惠兒童課後照顧服務中心,(07)643-9260,高雄市林園區仁愛路216巷15弄14號,103/04/02
高雄市,童馨兒童課後照顧服務中心,(07)643-1528,高雄市林園區林內路214巷28號1、2、3樓,103/06/12
高雄市,成就非凡澄湖兒童課後照顧服務中心,(07)731-9686,高雄市鳥松區大智路118號3樓,103/04/03
高雄市,蒲英兒童課後照顧服務中心,(07)733-4156,高雄市鳥松區華美路154號1、2、3樓、156號1樓,103/02/13
高雄市,吉米貝兒兒童課後照顧服務中心,(07)732-2810,高雄市鳥松區中山路93巷11號1樓,103/10/20
高雄市,幸福兒童課後照顧服務中心,(07)733-1034,高雄市鳥松區仁美路5號1樓,105/02/01
高雄市,千馨九曲兒童課後照顧服務中心,(07)652-3802,高雄市大樹區中興街155號1、2、3樓,103/03/26
高雄市,聖光兒童課後照顧服務中心,(07)652-4013,高雄市大樹區久堂村新社街48巷16號1、2、3樓,102/12/06
高雄市,茂展兒童課後照顧服務中心,(07)651-1689,高雄市大樹區新鎮路18號1、2、3樓,105/01/06
高雄市,小博士兒童課後照顧服務中心,(07)652-3977,高雄市大樹區新社街16號3、4樓,107/10/03
高雄市,圓緣兒童課後照顧服務中心,(07)669-3803,高雄市旗山區旗甲路三段181號之一1、2、3樓,103/03/24
高雄市,康翎兒童課後照顧服務中心,(07)662-6345,高雄市旗山區中正路485號1、2、3樓,102/12/04
高雄市,緣親親兒童課後照顧服務中心,(07)662-9618,高雄市旗山區民享街29、31、33號1、2樓,102/11/07
高雄市,愛姸傑兒童課後照顧服務中心,(07)661-5359,高雄市旗山區延平一路207號1、2、3、4樓,108/05/09
高雄市,藙綸兒童課後照顧服務中心,(07)683-1177,高雄市美濃區中正路二段809號1、2、3樓,102/12/25
高雄市,睿智兒童課後照顧服務中心,(07)681-6771,高雄市美濃區中正路一段192號1、2、3樓,102/07/04
高雄市,文強兒童課後照顧服務中心,(07)681-8897,高雄市美濃區美興街65巷1號1、2、3樓,103/07/11
高雄市,冠欣兒童課後照顧服務中心,(07)681-0528,高雄市美濃區忠孝路一段22-28號1、2、3樓,104/08/19
高雄市,雨辰兒童課後照顧服務中心,(07)690-2888,高雄市茄萣區金鑾路163號1、2、3樓,107/11/27
金門縣,肯利熊課後照顧中心,(082)335570,金門縣金湖鎮塔后47-12,103/01/16
金門縣,金門縣私立童學來了小學堂兒童課後照顧服務中心,(082)321865,金門縣金寧鄉下堡149-7號1、2、3樓,110/02/25
金門縣,金門縣私立長頸鹿課後照顧中心,(08)322199,金門縣金城鎮珠浦西路6巷3弄6號1、2樓,104/12/01
金門縣,金門縣私立成功課後照顧中心,(08)326065,金門縣金城鎮民族路266巷18號2、3樓,106/07/18
屏東縣,私立國翔兒童課後照顧服務中心,(08)723-8292,屏東縣瑞光里民勇路16號,102/10/03
屏東縣,屏榮學校財團法人屏東縣屏榮高級中學附設私立屏榮兒童課後照顧服務中心,(08)723-5789,屏東縣豐源里水源街100號,102/10/03
屏東縣,屏東縣私立奧利薇亞兒童課後照顧服務中心,(08)732-6942,屏東市崇蘭里廣東路1428、1430號1、2、3樓,105/08/29
屏東縣,屏東縣私立佳園兒童課後照顧服務中心,(08)-,屏東縣屏東市崇蘭里廣東路1440號1-3樓,111/05/31
屏東縣,屏東縣私立銨芯兒童課後照顧服務中心,(08)707-6706,屏東縣萬丹鄉社中村社皮路3段276號1、2、3樓,107/08/02
屏東縣,私立世大兒童課後照顧服務中心,(08)833-6441,屏東縣東港鎮興東里新興三街62號1樓,108/02/14
屏東縣,私立加資兒童課後照顧服務中心,(08)835-5321,屏東縣新園鄉鹽埔村聖心路138號,102/10/11
臺東縣,臺東縣私立小強生兒童課後照顧服務中心,(089)233189,臺東市新社三街10巷23號,103/01/15
